State Code,County Code,Site Num,Parameter Code,POC,Latitude,Longitude,Datum,Parameter Name,Sample Duration,Pollutant Standard,Date,Units of Measure,Event Type,Observation Count,Observation Percent,ArithmeticMean,1st Max Value,1st Max Hour,AQI,Method Code,Method Name,type,Address,State Name,County Name,City Name,region,Date of Last Change
1,73,2059,42602,1,33.521427,-86.844112,WGS84,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,2021-01-10,Parts per billion,None,24,100,8.8875,18.2,19,17,200,Teledyne-API Model 200EUP or T200UP - Photolytic-Chemiluminescence,Arkadelphia/Near Road,"1110 5th Street West Birmingham, AL 35204",Alabama,Jefferson,Birmingham,"Birmingham-Hoover, AL",2021-04-20
1,73,2059,42602,1,33.521427,-86.844112,WGS84,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,2021-01-11,Parts per billion,None,23,96,9.256522,24.2,7,23,200,Teledyne-API Model 200EUP or T200UP - Photolytic-Chemiluminescence,Arkadelphia/Near Road,"1110 5th Street West Birmingham, AL 35204",Alabama,Jefferson,Birmingham,"Birmingham-Hoover, AL",2021-04-20
1,73,2059,42602,1,33.521427,-86.844112,WGS84,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,2021-01-12,Parts per billion,None,19,79,9.642105,21.1,18,20,200,Teledyne-API Model 200EUP or T200UP - Photolytic-Chemiluminescence,Arkadelphia/Near Road,"1110 5th Street West Birmingham, AL 35204",Alabama,Jefferson,Birmingham,"Birmingham-Hoover, AL",2021-04-20
1,73,2059,42602,1,33.521427,-86.844112,WGS84,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,2021-01-13,Parts per billion,None,21,88,18.585714,25.3,18,24,200,Teledyne-API Model 200EUP or T200UP - Photolytic-Chemiluminescence,Arkadelphia/Near Road,"1110 5th Street West Birmingham, AL 35204",Alabama,Jefferson,Birmingham,"Birmingham-Hoover, AL",2021-04-20
1,73,2059,42602,1,33.521427,-86.844112,WGS84,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,2021-01-14,Parts per billion,None,24,100,15.775,23.8,0,22,200,Teledyne-API Model 200EUP or T200UP - Photolytic-Chemiluminescence,Arkadelphia/Near Road,"1110 5th Street West Birmingham, AL 35204",Alabama,Jefferson,Birmingham,"Birmingham-Hoover, AL",2021-04-20
1,73,2059,42602,1,33.521427,-86.844112,WGS84,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,2021-01-15,Parts per billion,None,24,100,12.016667,26.4,7,25,200,Teledyne-API Model 200EUP or T200UP - Photolytic-Chemiluminescence,Arkadelphia/Near Road,"1110 5th Street West Birmingham, AL 35204",Alabama,Jefferson,Birmingham,"Birmingham-Hoover, AL",2021-04-20
1,73,2059,42602,1,33.521427,-86.844112,WGS84,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,2021-01-16,Parts per billion,None,24,100,9.266667,22.5,22,21,200,Teledyne-API Model 200EUP or T200UP - Photolytic-Chemiluminescence,Arkadelphia/Near Road,"1110 5th Street West Birmingham, AL 35204",Alabama,Jefferson,Birmingham,"Birmingham-Hoover, AL",2021-04-20
1,73,2059,42602,1,33.521427,-86.844112,WGS84,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,2021-01-17,Parts per billion,None,24,100,12.7375,24,22,23,200,Teledyne-API Model 200EUP or T200UP - Photolytic-Chemiluminescence,Arkadelphia/Near Road,"1110 5th Street West Birmingham, AL 35204",Alabama,Jefferson,Birmingham,"Birmingham-Hoover, AL",2021-04-20
1,73,2059,42602,1,33.521427,-86.844112,WGS84,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,2021-01-18,Parts per billion,None,24,100,19.595833,38.2,22,36,200,Teledyne-API Model 200EUP or T200UP - Photolytic-Chemiluminescence,Arkadelphia/Near Road,"1110 5th Street West Birmingham, AL 35204",Alabama,Jefferson,Birmingham,"Birmingham-Hoover, AL",2021-04-20
1,73,2059,42602,1,33.521427,-86.844112,WGS84,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,2021-01-19,Parts per billion,None,19,79,24.721053,31.2,16,29,200,Teledyne-API Model 200EUP or T200UP - Photolytic-Chemiluminescence,Arkadelphia/Near Road,"1110 5th Street West Birmingham, AL 35204",Alabama,Jefferson,Birmingham,"Birmingham-Hoover, AL",2021-04-20
1,73,2059,42602,1,33.521427,-86.844112,WGS84,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,2021-01-20,Parts per billion,None,21,88,13.633333,31,19,29,200,Teledyne-API Model 200EUP or T200UP - Photolytic-Chemiluminescence,Arkadelphia/Near Road,"1110 5th Street West Birmingham, AL 35204",Alabama,Jefferson,Birmingham,"Birmingham-Hoover, AL",2021-04-20
1,73,2059,42602,1,33.521427,-86.844112,WGS84,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,2021-01-21,Parts per billion,None,24,100,11.6875,22.4,0,21,200,Teledyne-API Model 200EUP or T200UP - Photolytic-Chemiluminescence,Arkadelphia/Near Road,"1110 5th Street West Birmingham, AL 35204",Alabama,Jefferson,Birmingham,"Birmingham-Hoover, AL",2021-04-20
1,73,2059,42602,1,33.521427,-86.844112,WGS84,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,2021-01-22,Parts per billion,None,24,100,14.216667,29.1,19,27,200,Teledyne-API Model 200EUP or T200UP - Photolytic-Chemiluminescence,Arkadelphia/Near Road,"1110 5th Street West Birmingham, AL 35204",Alabama,Jefferson,Birmingham,"Birmingham-Hoover, AL",2021-04-20
1,73,2059,42602,1,33.521427,-86.844112,WGS84,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,2021-01-23,Parts per billion,None,24,100,9.625,23.5,21,22,200,Teledyne-API Model 200EUP or T200UP - Photolytic-Chemiluminescence,Arkadelphia/Near Road,"1110 5th Street West Birmingham, AL 35204",Alabama,Jefferson,Birmingham,"Birmingham-Hoover, AL",2021-04-20
1,73,2059,42602,1,33.521427,-86.844112,WGS84,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,2021-01-24,Parts per billion,None,24,100,9.291667,18.4,4,17,200,Teledyne-API Model 200EUP or T200UP - Photolytic-Chemiluminescence,Arkadelphia/Near Road,"1110 5th Street West Birmingham, AL 35204",Alabama,Jefferson,Birmingham,"Birmingham-Hoover, AL",2021-04-20
1,73,2059,42602,1,33.521427,-86.844112,WGS84,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,2021-01-25,Parts per billion,None,24,100,6.679167,13.3,11,12,200,Teledyne-API Model 200EUP or T200UP - Photolytic-Chemiluminescence,Arkadelphia/Near Road,"1110 5th Street West Birmingham, AL 35204",Alabama,Jefferson,Birmingham,"Birmingham-Hoover, AL",2021-04-20
1,73,2059,42602,1,33.521427,-86.844112,WGS84,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,2021-01-26,Parts per billion,None,18,75,16.677778,27.1,21,25,200,Teledyne-API Model 200EUP or T200UP - Photolytic-Chemiluminescence,Arkadelphia/Near Road,"1110 5th Street West Birmingham, AL 35204",Alabama,Jefferson,Birmingham,"Birmingham-Hoover, AL",2021-04-20
1,73,2059,42602,1,33.521427,-86.844112,WGS84,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,2021-01-27,Parts per billion,None,21,88,9.638095,18.8,8,17,200,Teledyne-API Model 200EUP or T200UP - Photolytic-Chemiluminescence,Arkadelphia/Near Road,"1110 5th Street West Birmingham, AL 35204",Alabama,Jefferson,Birmingham,"Birmingham-Hoover, AL",2021-04-20
1,73,2059,42602,1,33.521427,-86.844112,WGS84,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,2021-01-28,Parts per billion,None,22,92,4.768182,12.9,21,11,200,Teledyne-API Model 200EUP or T200UP - Photolytic-Chemiluminescence,Arkadelphia/Near Road,"1110 5th Street West Birmingham, AL 35204",Alabama,Jefferson,Birmingham,"Birmingham-Hoover, AL",2021-04-20
1,73,2059,42602,1,33.521427,-86.844112,WGS84,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,2021-01-29,Parts per billion,None,24,100,15.458333,34.1,19,32,200,Teledyne-API Model 200EUP or T200UP - Photolytic-Chemiluminescence,Arkadelphia/Near Road,"1110 5th Street West Birmingham, AL 35204",Alabama,Jefferson,Birmingham,"Birmingham-Hoover, AL",2021-04-20
1,73,2059,42602,1,33.521427,-86.844112,WGS84,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,2021-01-30,Parts per billion,None,24,100,12.283333,30,1,28,200,Teledyne-API Model 200EUP or T200UP - Photolytic-Chemiluminescence,Arkadelphia/Near Road,"1110 5th Street West Birmingham, AL 35204",Alabama,Jefferson,Birmingham,"Birmingham-Hoover, AL",2021-04-20
1,73,2059,42602,1,33.521427,-86.844112,WGS84,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,2021-01-31,Parts per billion,None,24,100,4.916667,11.7,7,10,200,Teledyne-API Model 200EUP or T200UP - Photolytic-Chemiluminescence,Arkadelphia/Near Road,"1110 5th Street West Birmingham, AL 35204",Alabama,Jefferson,Birmingham,"Birmingham-Hoover, AL",2021-04-20
1,73,2059,42602,1,33.521427,-86.844112,WGS84,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,2021-02-01,Parts per billion,None,21,88,2.814286,5.3,17,5,200,Teledyne-API Model 200EUP or T200UP - Photolytic-Chemiluminescence,Arkadelphia/Near Road,"1110 5th Street West Birmingham, AL 35204",Alabama,Jefferson,Birmingham,"Birmingham-Hoover, AL",2021-04-20
1,73,2059,42602,1,33.521427,-86.844112,WGS84,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,2021-02-02,Parts per billion,None,21,88,4.828571,10.4,18,9,200,Teledyne-API Model 200EUP or T200UP - Photolytic-Chemiluminescence,Arkadelphia/Near Road,"1110 5th Street West Birmingham, AL 35204",Alabama,Jefferson,Birmingham,"Birmingham-Hoover, AL",2021-04-20
1,73,2059,42602,1,33.521427,-86.844112,WGS84,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,2021-02-03,Parts per billion,None,21,88,16.361905,42,19,40,200,Teledyne-API Model 200EUP or T200UP - Photolytic-Chemiluminescence,Arkadelphia/Near Road,"1110 5th Street West Birmingham, AL 35204",Alabama,Jefferson,Birmingham,"Birmingham-Hoover, AL",2021-04-20
1,73,2059,42602,1,33.521427,-86.844112,WGS84,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,2021-02-04,Parts per billion,None,23,96,18.23913,32.2,1,30,200,Teledyne-API Model 200EUP or T200UP - Photolytic-Chemiluminescence,Arkadelphia/Near Road,"1110 5th Street West Birmingham, AL 35204",Alabama,Jefferson,Birmingham,"Birmingham-Hoover, AL",2021-04-20
1,73,2059,42602,1,33.521427,-86.844112,WGS84,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,2021-02-05,Parts per billion,None,24,100,10.225,32.3,20,30,200,Teledyne-API Model 200EUP or T200UP - Photolytic-Chemiluminescence,Arkadelphia/Near Road,"1110 5th Street West Birmingham, AL 35204",Alabama,Jefferson,Birmingham,"Birmingham-Hoover, AL",2021-04-20
1,73,2059,42602,1,33.521427,-86.844112,WGS84,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,2021-02-06,Parts per billion,None,24,100,13.6875,25.6,4,24,200,Teledyne-API Model 200EUP or T200UP - Photolytic-Chemiluminescence,Arkadelphia/Near Road,"1110 5th Street West Birmingham, AL 35204",Alabama,Jefferson,Birmingham,"Birmingham-Hoover, AL",2021-04-20
1,73,2059,42602,1,33.521427,-86.844112,WGS84,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,2021-02-07,Parts per billion,None,24,100,5.966667,18.7,20,17,200,Teledyne-API Model 200EUP or T200UP - Photolytic-Chemiluminescence,Arkadelphia/Near Road,"1110 5th Street West Birmingham, AL 35204",Alabama,Jefferson,Birmingham,"Birmingham-Hoover, AL",2021-04-20
1,73,2059,42602,1,33.521427,-86.844112,WGS84,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,2021-02-08,Parts per billion,None,22,92,14.509091,24.8,21,23,200,Teledyne-API Model 200EUP or T200UP - Photolytic-Chemiluminescence,Arkadelphia/Near Road,"1110 5th Street West Birmingham, AL 35204",Alabama,Jefferson,Birmingham,"Birmingham-Hoover, AL",2021-04-20
1,73,2059,42602,1,33.521427,-86.844112,WGS84,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,2021-02-09,Parts per billion,None,21,88,19.02381,38,19,36,200,Teledyne-API Model 200EUP or T200UP - Photolytic-Chemiluminescence,Arkadelphia/Near Road,"1110 5th Street West Birmingham, AL 35204",Alabama,Jefferson,Birmingham,"Birmingham-Hoover, AL",2021-04-20
1,73,2059,42602,1,33.521427,-86.844112,WGS84,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,2021-02-10,Parts per billion,None,20,83,18.075,30,18,28,200,Teledyne-API Model 200EUP or T200UP - Photolytic-Chemiluminescence,Arkadelphia/Near Road,"1110 5th Street West Birmingham, AL 35204",Alabama,Jefferson,Birmingham,"Birmingham-Hoover, AL",2021-04-20
1,73,2059,42602,1,33.521427,-86.844112,WGS84,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,2021-02-11,Parts per billion,None,24,100,11.029167,18,14,17,200,Teledyne-API Model 200EUP or T200UP - Photolytic-Chemiluminescence,Arkadelphia/Near Road,"1110 5th Street West Birmingham, AL 35204",Alabama,Jefferson,Birmingham,"Birmingham-Hoover, AL",2021-04-20
1,73,2059,42602,1,33.521427,-86.844112,WGS84,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,2021-02-12,Parts per billion,None,24,100,5.925,7.9,9,7,200,Teledyne-API Model 200EUP or T200UP - Photolytic-Chemiluminescence,Arkadelphia/Near Road,"1110 5th Street West Birmingham, AL 35204",Alabama,Jefferson,Birmingham,"Birmingham-Hoover, AL",2021-04-20
1,73,2059,42602,1,33.521427,-86.844112,WGS84,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,2021-02-13,Parts per billion,None,24,100,4.441667,7.3,4,7,200,Teledyne-API Model 200EUP or T200UP - Photolytic-Chemiluminescence,Arkadelphia/Near Road,"1110 5th Street West Birmingham, AL 35204",Alabama,Jefferson,Birmingham,"Birmingham-Hoover, AL",2021-04-20
1,73,2059,42602,1,33.521427,-86.844112,WGS84,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,2021-02-14,Parts per billion,None,24,100,3.9625,6.1,2,6,200,Teledyne-API Model 200EUP or T200UP - Photolytic-Chemiluminescence,Arkadelphia/Near Road,"1110 5th Street West Birmingham, AL 35204",Alabama,Jefferson,Birmingham,"Birmingham-Hoover, AL",2021-04-20
1,73,2059,42602,1,33.521427,-86.844112,WGS84,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,2021-02-15,Parts per billion,None,24,100,6.775,14.3,15,13,200,Teledyne-API Model 200EUP or T200UP - Photolytic-Chemiluminescence,Arkadelphia/Near Road,"1110 5th Street West Birmingham, AL 35204",Alabama,Jefferson,Birmingham,"Birmingham-Hoover, AL",2021-04-20
1,73,2059,42602,1,33.521427,-86.844112,WGS84,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,2021-02-16,Parts per billion,None,21,88,3.914286,8.8,22,8,200,Teledyne-API Model 200EUP or T200UP - Photolytic-Chemiluminescence,Arkadelphia/Near Road,"1110 5th Street West Birmingham, AL 35204",Alabama,Jefferson,Birmingham,"Birmingham-Hoover, AL",2021-04-20
1,73,2059,42602,1,33.521427,-86.844112,WGS84,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,2021-02-17,Parts per billion,None,19,79,8.873684,15.9,6,14,200,Teledyne-API Model 200EUP or T200UP - Photolytic-Chemiluminescence,Arkadelphia/Near Road,"1110 5th Street West Birmingham, AL 35204",Alabama,Jefferson,Birmingham,"Birmingham-Hoover, AL",2021-04-20
1,73,2059,42602,1,33.521427,-86.844112,WGS84,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,2021-02-18,Parts per billion,None,23,96,5.865217,13.8,6,12,200,Teledyne-API Model 200EUP or T200UP - Photolytic-Chemiluminescence,Arkadelphia/Near Road,"1110 5th Street West Birmingham, AL 35204",Alabama,Jefferson,Birmingham,"Birmingham-Hoover, AL",2021-04-20
1,73,2059,42602,1,33.521427,-86.844112,WGS84,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,2021-02-19,Parts per billion,None,24,100,5.025,28.1,23,26,200,Teledyne-API Model 200EUP or T200UP - Photolytic-Chemiluminescence,Arkadelphia/Near Road,"1110 5th Street West Birmingham, AL 35204",Alabama,Jefferson,Birmingham,"Birmingham-Hoover, AL",2021-04-20
1,73,2059,42602,1,33.521427,-86.844112,WGS84,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,2021-02-20,Parts per billion,None,24,100,19.658333,40.9,18,38,200,Teledyne-API Model 200EUP or T200UP - Photolytic-Chemiluminescence,Arkadelphia/Near Road,"1110 5th Street West Birmingham, AL 35204",Alabama,Jefferson,Birmingham,"Birmingham-Hoover, AL",2021-04-20
1,73,2059,42602,1,33.521427,-86.844112,WGS84,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,2021-02-21,Parts per billion,None,24,100,18.945833,37.2,20,35,200,Teledyne-API Model 200EUP or T200UP - Photolytic-Chemiluminescence,Arkadelphia/Near Road,"1110 5th Street West Birmingham, AL 35204",Alabama,Jefferson,Birmingham,"Birmingham-Hoover, AL",2021-04-20
1,73,2059,42602,1,33.521427,-86.844112,WGS84,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,2021-02-22,Parts per billion,None,22,92,10.418182,34.1,21,32,200,Teledyne-API Model 200EUP or T200UP - Photolytic-Chemiluminescence,Arkadelphia/Near Road,"1110 5th Street West Birmingham, AL 35204",Alabama,Jefferson,Birmingham,"Birmingham-Hoover, AL",2021-04-20
1,73,2059,42602,1,33.521427,-86.844112,WGS84,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,2021-02-23,Parts per billion,None,19,79,24.563158,38.7,22,36,200,Teledyne-API Model 200EUP or T200UP - Photolytic-Chemiluminescence,Arkadelphia/Near Road,"1110 5th Street West Birmingham, AL 35204",Alabama,Jefferson,Birmingham,"Birmingham-Hoover, AL",2021-04-20
1,73,2059,42602,1,33.521427,-86.844112,WGS84,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,2021-02-24,Parts per billion,None,21,88,25.385714,41.4,18,39,200,Teledyne-API Model 200EUP or T200UP - Photolytic-Chemiluminescence,Arkadelphia/Near Road,"1110 5th Street West Birmingham, AL 35204",Alabama,Jefferson,Birmingham,"Birmingham-Hoover, AL",2021-04-20
1,73,2059,42602,1,33.521427,-86.844112,WGS84,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,2021-02-25,Parts per billion,None,24,100,13.970833,34,5,32,200,Teledyne-API Model 200EUP or T200UP - Photolytic-Chemiluminescence,Arkadelphia/Near Road,"1110 5th Street West Birmingham, AL 35204",Alabama,Jefferson,Birmingham,"Birmingham-Hoover, AL",2021-04-20
1,73,2059,42602,1,33.521427,-86.844112,WGS84,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,2021-02-26,Parts per billion,None,24,100,10.1375,19.3,9,18,200,Teledyne-API Model 200EUP or T200UP - Photolytic-Chemiluminescence,Arkadelphia/Near Road,"1110 5th Street West Birmingham, AL 35204",Alabama,Jefferson,Birmingham,"Birmingham-Hoover, AL",2021-04-20
1,73,2059,42602,1,33.521427,-86.844112,WGS84,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,2021-02-27,Parts per billion,None,24,100,5.958333,11.1,17,10,200,Teledyne-API Model 200EUP or T200UP - Photolytic-Chemiluminescence,Arkadelphia/Near Road,"1110 5th Street West Birmingham, AL 35204",Alabama,Jefferson,Birmingham,"Birmingham-Hoover, AL",2021-04-20
1,73,2059,42602,1,33.521427,-86.844112,WGS84,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,2021-02-28,Parts per billion,None,24,100,4.091667,8.5,18,8,200,Teledyne-API Model 200EUP or T200UP - Photolytic-Chemiluminescence,Arkadelphia/Near Road,"1110 5th Street West Birmingham, AL 35204",Alabama,Jefferson,Birmingham,"Birmingham-Hoover, AL",2021-04-20
4,13,19,42602,1,33.48378,-112.14256,NAD83,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,2021-01-01,Parts per billion,None,24,100,19.75,33,19,31,74,INSTRUMENTAL - CHEMILUMINESCENCE,WEST PHOENIX,3847 W EARLL DR-WEST PHOENIX STATION,Arizona,Maricopa,Phoenix,"Phoenix-Mesa-Scottsdale, AZ",2021-05-11
4,13,19,42602,1,33.48378,-112.14256,NAD83,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,2021-01-02,Parts per billion,None,24,100,20.291667,36,18,34,74,INSTRUMENTAL - CHEMILUMINESCENCE,WEST PHOENIX,3847 W EARLL DR-WEST PHOENIX STATION,Arizona,Maricopa,Phoenix,"Phoenix-Mesa-Scottsdale, AZ",2021-05-11
4,13,19,42602,1,33.48378,-112.14256,NAD83,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,2021-01-03,Parts per billion,None,24,100,18.958333,34,19,32,74,INSTRUMENTAL - CHEMILUMINESCENCE,WEST PHOENIX,3847 W EARLL DR-WEST PHOENIX STATION,Arizona,Maricopa,Phoenix,"Phoenix-Mesa-Scottsdale, AZ",2021-05-11
4,13,19,42602,1,33.48378,-112.14256,NAD83,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,2021-01-04,Parts per billion,None,24,100,24.5,40,18,38,74,INSTRUMENTAL - CHEMILUMINESCENCE,WEST PHOENIX,3847 W EARLL DR-WEST PHOENIX STATION,Arizona,Maricopa,Phoenix,"Phoenix-Mesa-Scottsdale, AZ",2021-05-11
4,13,19,42602,1,33.48378,-112.14256,NAD83,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,2021-01-05,Parts per billion,None,23,96,26.217391,34,10,32,74,INSTRUMENTAL - CHEMILUMINESCENCE,WEST PHOENIX,3847 W EARLL DR-WEST PHOENIX STATION,Arizona,Maricopa,Phoenix,"Phoenix-Mesa-Scottsdale, AZ",2021-05-11
4,13,19,42602,1,33.48378,-112.14256,NAD83,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,2021-01-06,Parts per billion,None,24,100,27.791667,42,18,40,74,INSTRUMENTAL - CHEMILUMINESCENCE,WEST PHOENIX,3847 W EARLL DR-WEST PHOENIX STATION,Arizona,Maricopa,Phoenix,"Phoenix-Mesa-Scottsdale, AZ",2021-05-11
4,13,19,42602,1,33.48378,-112.14256,NAD83,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,2021-01-07,Parts per billion,None,24,100,27,35,12,33,74,INSTRUMENTAL - CHEMILUMINESCENCE,WEST PHOENIX,3847 W EARLL DR-WEST PHOENIX STATION,Arizona,Maricopa,Phoenix,"Phoenix-Mesa-Scottsdale, AZ",2021-05-11
4,13,19,42602,1,33.48378,-112.14256,NAD83,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,2021-01-08,Parts per billion,None,24,100,26.958333,36,14,34,74,INSTRUMENTAL - CHEMILUMINESCENCE,WEST PHOENIX,3847 W EARLL DR-WEST PHOENIX STATION,Arizona,Maricopa,Phoenix,"Phoenix-Mesa-Scottsdale, AZ",2021-05-11
4,13,19,42602,1,33.48378,-112.14256,NAD83,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,2021-01-09,Parts per billion,None,24,100,20,34,19,32,74,INSTRUMENTAL - CHEMILUMINESCENCE,WEST PHOENIX,3847 W EARLL DR-WEST PHOENIX STATION,Arizona,Maricopa,Phoenix,"Phoenix-Mesa-Scottsdale, AZ",2021-05-11
4,13,19,42602,1,33.48378,-112.14256,NAD83,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,2021-01-10,Parts per billion,None,24,100,21.833333,40,19,38,74,INSTRUMENTAL - CHEMILUMINESCENCE,WEST PHOENIX,3847 W EARLL DR-WEST PHOENIX STATION,Arizona,Maricopa,Phoenix,"Phoenix-Mesa-Scottsdale, AZ",2021-05-11
4,13,19,42602,1,33.48378,-112.14256,NAD83,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,2021-01-11,Parts per billion,None,24,100,21.541667,40,19,38,74,INSTRUMENTAL - CHEMILUMINESCENCE,WEST PHOENIX,3847 W EARLL DR-WEST PHOENIX STATION,Arizona,Maricopa,Phoenix,"Phoenix-Mesa-Scottsdale, AZ",2021-05-11
4,13,19,42602,1,33.48378,-112.14256,NAD83,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,2021-01-12,Parts per billion,None,22,92,26.318182,37,18,35,74,INSTRUMENTAL - CHEMILUMINESCENCE,WEST PHOENIX,3847 W EARLL DR-WEST PHOENIX STATION,Arizona,Maricopa,Phoenix,"Phoenix-Mesa-Scottsdale, AZ",2021-05-11
4,13,19,42602,1,33.48378,-112.14256,NAD83,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,2021-01-13,Parts per billion,None,24,100,26.458333,40,9,38,74,INSTRUMENTAL - CHEMILUMINESCENCE,WEST PHOENIX,3847 W EARLL DR-WEST PHOENIX STATION,Arizona,Maricopa,Phoenix,"Phoenix-Mesa-Scottsdale, AZ",2021-05-11
4,13,19,42602,1,33.48378,-112.14256,NAD83,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,2021-01-14,Parts per billion,None,24,100,29.166667,40,12,38,74,INSTRUMENTAL - CHEMILUMINESCENCE,WEST PHOENIX,3847 W EARLL DR-WEST PHOENIX STATION,Arizona,Maricopa,Phoenix,"Phoenix-Mesa-Scottsdale, AZ",2021-05-11
4,13,19,42602,1,33.48378,-112.14256,NAD83,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,2021-01-15,Parts per billion,None,24,100,27.166667,48,9,45,74,INSTRUMENTAL - CHEMILUMINESCENCE,WEST PHOENIX,3847 W EARLL DR-WEST PHOENIX STATION,Arizona,Maricopa,Phoenix,"Phoenix-Mesa-Scottsdale, AZ",2021-05-11
4,13,19,42602,1,33.48378,-112.14256,NAD83,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,2021-01-16,Parts per billion,None,24,100,24.666667,38,18,36,74,INSTRUMENTAL - CHEMILUMINESCENCE,WEST PHOENIX,3847 W EARLL DR-WEST PHOENIX STATION,Arizona,Maricopa,Phoenix,"Phoenix-Mesa-Scottsdale, AZ",2021-05-11
